norad_id,name,regime,epoch,line1,line2,inclination,eccentricity,mean_motion,raan,arg_pericenter,mean_anomaly
65486,SHIYAN 29,IGO,25279.84245648,1 65486U 25196A   25279.84245648 -.00000266  00000-0  00000-0 0  1692,2 65486  28.5440  21.7263 0011143 174.3847 218.0163  1.00276028   343,28.544,0.0011143,1.00276028,21.7263,174.3847,218.0163
65486,SHIYAN 29,IGO,25280.64406339,1 65486U 25196A   25280.64406339 -.00000269  00000-0  00000+0 0   925,2 65486  28.5450  21.7163 0011131 174.9569 146.8281  1.00275680   349,28.545,0.0011131,1.0027568,21.7163,174.9569,146.8281
65486,SHIYAN 29,IGO,25280.64406340,1 65486U 25196A   25280.64406340 -.00000269  00000-0  00000-0 0  1727,2 65486  28.5450  21.7163 0011131 174.9569 146.8281  1.00275680   349,28.545,0.0011131,1.0027568,21.7163,174.9569,146.8281
65486,SHIYAN 29,IGO,25281.27490432,1 65486U 25196A   25281.27490432 -.00000270  00000-0  00000-0 0  1735,2 65486  28.5458  21.7084 0011102 175.3387  14.1826  1.00275449   356,28.5458,0.0011102,1.00275449,21.7084,175.3387,14.1826
65486,SHIYAN 29,IGO,25281.32559639,1 65486U 25196A   25281.32559639 -.00000270  00000-0  00000+0 0   947,2 65486  28.5458  21.7077 0011101 175.3772  32.4440  1.00275425   354,28.5458,0.0011101,1.00275425,21.7077,175.3772,32.444
65486,SHIYAN 29,IGO,25282.22221670,1 65486U 25196A   25282.22221670 -.00000273  00000-0  00000+0 0   952,2 65486  28.5469  21.6965 0011066 175.8796 355.6247  1.00275117   366,28.5469,0.0011066,1.00275117,21.6965,175.8796,355.6247
65486,SHIYAN 29,IGO,25282.22221671,1 65486U 25196A   25282.22221671 -.00000273  00000-0  00000-0 0  1753,2 65486  28.5469  21.6965 0011066 175.8796 355.6247  1.00275117   366,28.5469,0.0011066,1.00275117,21.6965,175.8796,355.6247
65486,SHIYAN 29,IGO,25282.62470267,1 65486U 25196A   25282.62470267 -.00000274  00000-0  00000-0 0  1799,2 65486  28.5474  21.6914 0011053 176.1811 140.6214  1.00274991   369,28.5474,0.0011053,1.00274991,21.6914,176.1811,140.6214
65486,SHIYAN 29,IGO,25282.76600494,1 65486U 25196A   25282.76600494 -.00000274  00000-0  00000+0 0   968,2 65486  28.5476  21.6897 0011047 176.2603 191.5528  1.00274953   376,28.5476,0.0011047,1.00274953,21.6897,176.2603,191.5528
65486,SHIYAN 29,IGO,25282.76600495,1 65486U 25196A   25282.76600495 -.00000274  00000-0  00000-0 0  1826,2 65486  28.5476  21.6897 0011047 176.2603 191.5528  1.00274953   376,28.5476,0.0011047,1.00274953,21.6897,176.2603,191.5528
65486,SHIYAN 29,IGO,25283.22370352,1 65486U 25196A   25283.22370352 -.00000276  00000-0  00000+0 0   970,2 65486  28.5481  21.6840 0011007 176.4696 356.5738  1.00274820   379,28.5481,0.0011007,1.0027482,21.684,176.4696,356.5738
65486,SHIYAN 29,IGO,25283.29494536,1 65486U 25196A   25283.29494536 -.00000276  00000-0  00000-0 0  1846,2 65486  28.5482  21.6831 0011001 176.4987  22.2630  1.00274804   377,28.5482,0.0011001,1.00274804,21.6831,176.4987,22.263
65486,SHIYAN 29,IGO,25283.33983303,1 65486U 25196A   25283.33983303 -.00000276  00000-0  00000+0 0   989,2 65486  28.5482  21.6825 0010998 176.5203  38.4459  1.00274794   372,28.5482,0.0010998,1.00274794,21.6825,176.5203,38.4459
65486,SHIYAN 29,IGO,25283.81095858,1 65486U 25196A   25283.81095858 -.00000277  00000-0  00000-0 0  1872,2 65486  28.5488  21.6766 0010976 176.8314 208.2116  1.00274666   380,28.5488,0.0010976,1.00274666,21.6766,176.8314,208.2116
65486,SHIYAN 29,IGO,25284.08547058,1 65486U 25196A   25284.08547058 -.00000277  00000-0  00000+0 0  1011,2 65486  28.5492  21.6732 0010949 176.9270 307.2153  1.00274596   383,28.5492,0.0010949,1.00274596,21.6732,176.927,307.2153
65486,SHIYAN 29,IGO,25284.26449094,1 65486U 25196A   25284.26449094 -.00000278  00000-0  00000-0 0  1890,2 65486  28.5494  21.6709 0010932 176.9735  11.7953  1.00274554   386,28.5494,0.0010932,1.00274554,21.6709,176.9735,11.7953
65486,SHIYAN 29,IGO,25284.82250929,1 65486U 25196A   25284.82250929 -.00000279  00000-0  00000-0 0  1946,2 65486  28.5501  21.6640 0010892 177.2927 212.9206  1.00274432   393,28.5501,0.0010892,1.00274432,21.664,177.2927,212.9206
65486,SHIYAN 29,IGO,25285.08519516,1 65486U 25196A   25285.08519516 -.00000279  00000-0  00000-0 0  1956,2 65486  28.5504  21.6607 0010867 177.3596 307.6836  1.00274373   399,28.5504,0.0010867,1.00274373,21.6607,177.3596,307.6836
65486,SHIYAN 29,IGO,25285.65125832,1 65486U 25196A   25285.65125832 -.00000279  00000-0  00000-0 0  2000,2 65486  28.5511  21.6536 0010816 177.5681 151.8232  1.00274269   392,28.5511,0.0010816,1.00274269,21.6536,177.5681,151.8232
65486,SHIYAN 29,IGO,25285.82912631,1 65486U 25196A   25285.82912631 -.00000280  00000-0  00000-0 0  2046,2 65486  28.5513  21.6514 0010800 177.6565 215.9452  1.00274233   404,28.5513,0.00108,1.00274233,21.6514,177.6565,215.9452
65486,SHIYAN 29,IGO,25286.25672779,1 65486U 25196A   25286.25672779 -.00000280  00000-0  00000-0 0  2084,2 65486  28.5518  21.6461 0010765 177.7060  10.2597  1.00274149   403,28.5518,0.0010765,1.00274149,21.6461,177.706,10.2597
65486,SHIYAN 29,IGO,25286.63035523,1 65486U 25196A   25286.63035523 -.00000280  00000-0  00000-0 0  2110,2 65486  28.5522  21.6414 0010728 177.8367 145.0077  1.00274099   400,28.5522,0.0010728,1.00274099,21.6414,177.8367,145.0077
65486,SHIYAN 29,IGO,25286.69277458,1 65486U 25196A   25286.69277458 -.00000280  00000-0  00000+0 0  1119,2 65486  28.5523  21.6407 0010720 177.8648 167.5129  1.00274087   401,28.5523,0.001072,1.00274087,21.6407,177.8648,167.5129
65486,SHIYAN 29,IGO,25286.84404065,1 65486U 25196A   25286.84404065 -.00000280  00000-0  00000-0 0  2147,2 65486  28.5524  21.6388 0010704 177.9188 222.0659  1.00274059   417,28.5524,0.0010704,1.00274059,21.6388,177.9188,222.0659
65486,SHIYAN 29,IGO,25287.20129866,1 65486U 25196A   25287.20129866 -.00000280  00000-0  00000-0 0  2174,2 65486  28.5528  21.6343 0010679 177.9371 351.0174  1.00273992   417,28.5528,0.0010679,1.00273992,21.6343,177.9371,351.0174
65486,SHIYAN 29,IGO,25287.76362800,1 65486U 25196A   25287.76362800 -.00000280  00000-0  00000-0 0  2228,2 65486  28.5535  21.6273 0010621 178.0595 193.8945  1.00273916   429,28.5535,0.0010621,1.00273916,21.6273,178.0595,193.8945
65486,SHIYAN 29,IGO,25288.64419167,1 65486U 25196A   25288.64419167 -.00000279  00000-0  00000-0 0  2256,2 65486  28.5544  21.6163 0010553 178.1188 151.7167  1.00273780   428,28.5544,0.0010553,1.0027378,21.6163,178.1188,151.7167
65486,SHIYAN 29,IGO,25288.73967330,1 65486U 25196A   25288.73967330 -.00000279  00000-0  00000+0 0  1175,2 65486  28.5545  21.6151 0010540 178.1320 186.1721  1.00273765   432,28.5545,0.001054,1.00273765,21.6151,178.132,186.1721
65486,SHIYAN 29,IGO,25288.82163807,1 65486U 25196A   25288.82163807 -.00000279  00000-0  00000-0 0  2286,2 65486  28.5546  21.6140 0010531 178.1403 215.7530  1.00273750   434,28.5546,0.0010531,1.0027375,21.614,178.1403,215.753
65486,SHIYAN 29,IGO,25289.20180715,1 65486U 25196A   25289.20180715 -.00000278  00000-0  00000+0 0  1193,2 65486  28.5550  21.6093 0010510 178.1353 352.9982  1.00273678   431,28.555,0.001051,1.00273678,21.6093,178.1353,352.9982
65486,SHIYAN 29,IGO,25289.64059101,1 65486U 25196A   25289.64059101 -.00000278  00000-0  00000-0 0  2355,2 65486  28.5555  21.6038 0010481 178.1237 151.4093  1.00273620   435,28.5555,0.0010481,1.0027362,21.6038,178.1237,151.4093
65486,SHIYAN 29,IGO,25289.84428336,1 65486U 25196A   25289.84428336 -.00000277  00000-0  00000-0 0  2389,2 65486  28.5557  21.6012 0010457 178.1188 224.9463  1.00273584   444,28.5557,0.0010457,1.00273584,21.6012,178.1188,224.9463
65486,SHIYAN 29,IGO,25290.19159146,1 65486U 25196A   25290.19159146 -.00000277  00000-0  00000-0 0  2390,2 65486  28.5560  21.5969 0010441 178.1081 350.3343  1.00273513   446,28.556,0.0010441,1.00273513,21.5969,178.1081,350.3343
65486,SHIYAN 29,IGO,25290.76664926,1 65486U 25196A   25290.76664926 -.00000276  00000-0  00000-0 0  2423,2 65486  28.5567  21.5897 0010407 178.0475 197.9884  1.00273420   454,28.5567,0.0010407,1.0027342,21.5897,178.0475,197.9884
65486,SHIYAN 29,IGO,25291.19101941,1 65486U 25196A   25291.19101941 -.00000275  00000-0  00000+0 0  1252,2 65486  28.5571  21.5843 0010385 178.0129 351.2192  1.00273329   456,28.5571,0.0010385,1.00273329,21.5843,178.0129,351.2192
65486,SHIYAN 29,IGO,25291.26677050,1 65486U 25196A   25291.26677050 -.00000275  00000-0  00000-0 0  2442,2 65486  28.5572  21.5834 0010385 178.0079  18.5700  1.00273313   452,28.5572,0.0010385,1.00273313,21.5834,178.0079,18.57
65486,SHIYAN 29,IGO,25291.74995477,1 65486U 25196A   25291.74995477 -.00000274  00000-0  00000+0 0  1279,2 65486  28.5577  21.5774 0010365 177.9286 193.0765  1.00273228   462,28.5577,0.0010365,1.00273228,21.5774,177.9286,193.0765
65486,SHIYAN 29,IGO,25291.93476765,1 65486U 25196A   25291.93476765 -.00000274  00000-0  00000-0 0  2502,2 65486  28.5579  21.5751 0010353 177.8867 259.8350  1.00273189   467,28.5579,0.0010353,1.00273189,21.5751,177.8867,259.835
65486,SHIYAN 29,IGO,25292.28855527,1 65486U 25196A   25292.28855527 -.00000274  00000-0  00000-0 0  2531,2 65486  28.5582  21.5706 0010346 177.8653  27.5721  1.00273106   467,28.5582,0.0010346,1.00273106,21.5706,177.8653,27.5721
65486,SHIYAN 29,IGO,25292.71750330,1 65486U 25196A   25292.71750330 -.00000273  00000-0  00000+0 0  1318,2 65486  28.5586  21.5652 0010340 177.7883 182.4970  1.00273020   461,28.5586,0.001034,1.0027302,21.5652,177.7883,182.497
65486,SHIYAN 29,IGO,25293.00269808,1 65486U 25196A   25293.00269808 -.00000272  00000-0  00000-0 0  2621,2 65486  28.5589  21.5617 0010327 177.7137 285.5254  1.00272954   478,28.5589,0.0010327,1.00272954,21.5617,177.7137,285.5254
65486,SHIYAN 29,IGO,25293.19987229,1 65486U 25196A   25293.19987229 -.00000272  00000-0  00000+0 0  1331,2 65486  28.5591  21.5592 0010323 177.6922 356.7258  1.00272903   479,28.5591,0.0010323,1.00272903,21.5592,177.6922,356.7258
65486,SHIYAN 29,IGO,25293.26705627,1 65486U 25196A   25293.26705627 -.00000272  00000-0  00000-0 0  2667,2 65486  28.5592  21.5584 0010324 177.6908  20.9803  1.00272887   473,28.5592,0.0010324,1.00272887,21.5584,177.6908,20.9803
65486,SHIYAN 29,IGO,25293.56384235,1 65486U 25196A   25293.56384235 -.00000271  00000-0  00000+0 0  1340,2 65486  28.5595  21.5546 0010328 177.6618 128.1473  1.00272823   470,28.5595,0.0010328,1.00272823,21.5546,177.6618,128.1473
